Nivel,Fecha y hora,Origen,Id. del evento,Categoría de la tarea
Información,17/11/2024 13:28:42,Service Control Manager,7036,Ninguno,"El servicio Registro remoto entró en estado ""detenido""."
Información,17/11/2024 13:28:29,Service Control Manager,7036,Ninguno,"El servicio Optimización de distribución entró en estado ""detenido""."
Información,17/11/2024 13:27:42,Service Control Manager,7036,Ninguno,"El servicio Microsoft Edge Update Service (edgeupdate) entró en estado ""detenido""."
Información,17/11/2024 13:27:36,Service Control Manager,7036,Ninguno,"El servicio Servicio de configuración de red entró en estado ""detenido""."
Información,17/11/2024 13:26:59,Service Control Manager,7036,Ninguno,"El servicio Ayudante para el inicio de sesión de cuenta Microsoft entró en estado ""detenido""."
Información,17/11/2024 13:26:36,Service Control Manager,7036,Ninguno,"El servicio Servicio de licencia de cliente (ClipSVC) entró en estado ""detenido""."
Información,17/11/2024 13:24:05,Service Control Manager,7036,Ninguno,"El servicio Instalador de módulos de Windows entró en estado ""detenido""."
Información,17/11/2024 13:23:28,Service Control Manager,7036,Ninguno,"El servicio Optimización de distribución entró en estado ""en ejecución""."
Información,17/11/2024 13:23:24,Service Control Manager,7036,Ninguno,"El servicio Microsoft Edge Update Service (edgeupdate) entró en estado ""en ejecución""."
Información,17/11/2024 13:22:55,Service Control Manager,7036,Ninguno,"El servicio Administrador de configuración de dispositivos entró en estado ""detenido""."
Información,17/11/2024 13:22:43,Service Control Manager,7036,Ninguno,"El servicio Conexiones de red entró en estado ""en ejecución""."
Información,17/11/2024 13:22:42,Service Control Manager,7036,Ninguno,"El servicio Microsoft Edge Update Service (edgeupdate) entró en estado ""detenido""."
Información,17/11/2024 13:22:42,Service Control Manager,7036,Ninguno,"El servicio Microsoft Edge Update Service (edgeupdate) entró en estado ""en ejecución""."
Información,17/11/2024 13:22:11,Service Control Manager,7036,Ninguno,"El servicio Protección de software entró en estado ""detenido""."
Información,17/11/2024 13:22:04,Service Control Manager,7036,Ninguno,"El servicio Microsoft Passport entró en estado ""detenido""."
Información,17/11/2024 13:22:03,Service Control Manager,7036,Ninguno,"El servicio Servicio enumerador de dispositivos portátiles entró en estado ""detenido""."
Información,17/11/2024 13:21:47,Service Control Manager,7036,Ninguno,"El servicio Servicio de usuario del portapapeles_df4ef entró en estado ""en ejecución""."
Información,17/11/2024 13:21:42,Service Control Manager,7036,Ninguno,"El servicio Servicio Orquestador de actualizaciones entró en estado ""en ejecución""."
Información,17/11/2024 13:21:38,Service Control Manager,7036,Ninguno,"El servicio Servicio de registro de acceso de usuarios entró en estado ""en ejecución""."
Información,17/11/2024 13:21:38,Service Control Manager,7036,Ninguno,"El servicio Publicación de recurso de detección de función entró en estado ""en ejecución""."
Información,17/11/2024 13:21:35,Service Control Manager,7036,Ninguno,"El servicio Host de proveedor de detección de función entró en estado ""en ejecución""."
Información,17/11/2024 13:21:33,Service Control Manager,7036,Ninguno,"El servicio Información de la aplicación entró en estado ""en ejecución""."
Información,17/11/2024 13:21:22,Service Control Manager,7036,Ninguno,"El servicio Coordinador de transacciones distribuidas entró en estado ""en ejecución""."
Información,17/11/2024 13:21:13,Service Control Manager,7036,Ninguno,"El servicio Servicio Asistente para la compatibilidad de programas entró en estado ""en ejecución""."
Información,17/11/2024 13:21:13,Service Control Manager,7036,Ninguno,"El servicio Host de sistema de diagnóstico entró en estado ""en ejecución""."
Información,17/11/2024 13:21:12,Service Control Manager,7036,Ninguno,"El servicio Servicio de directivas de diagnóstico entró en estado ""en ejecución""."
Información,17/11/2024 13:21:06,Microsoft-Windows-Kernel-General,16,Ninguno,El historial de accesos en el subárbol \??\C:\Users\Administrador\AppData\Local\Packages\Microsoft.AAD.BrokerPlugin_cw5n1h2txyewy\Settings\settings.dat se borró mediante la actualización de 3 claves y la creación de 1 páginas modificadas.
Información,17/11/2024 13:21:00,Microsoft-Windows-Kernel-General,16,Ninguno,El historial de accesos en el subárbol \??\C:\Users\Administrador\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\Settings\settings.dat se borró mediante la actualización de 3 claves y la creación de 1 páginas modificadas.
Información,17/11/2024 13:20:53,Service Control Manager,7036,Ninguno,"El servicio Servicio de inscripción de administración de dispositivos entró en estado ""detenido""."
Error,17/11/2024 13:20:52,Service Control Manager,7030,Ninguno,"El servicio Extensiones y notificaciones de impresora ha sido marcado como servicio interactivo. Sin embargo, el sistema está configurado para no permitir servicios interactivos. Este servicio puede tener un funcionamiento incorrecto."
Información,17/11/2024 13:20:52,Service Control Manager,7045,Ninguno,"Se instaló un servicio en el sistema.

Nombre del servicio:  Extensiones y notificaciones de impresora
Nombre del archivo del servicio:  %SystemRoot%\system32\svchost.exe -k print
Tipo de servicio:  servicio de modo usuario
Tipo de inicio de servicio:  inicio por solicitud
Cuenta de servicio:  LocalSystem"
Información,17/11/2024 13:20:50,Microsoft-Windows-Kernel-General,16,Ninguno,El historial de accesos en el subárbol \??\C:\Users\Administrador\AppData\Local\Packages\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\Settings\settings.dat se borró mediante la actualización de 3 claves y la creación de 1 páginas modificadas.
Información,17/11/2024 13:20:45,Service Control Manager,7036,Ninguno,"El servicio Servicio de inscripción de administración de dispositivos entró en estado ""en ejecución""."
Advertencia,17/11/2024 13:20:36,Microsoft-Windows-DistributedCOM,10016,Ninguno,"La configuración de permisos específico de la aplicación no concede el permiso Activación Local para la aplicación de servidor COM con CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 y APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 al usuario WIN-1I8FL1H3DE7\Administrador con SID (S-1-5-21-3913609670-1573943343-4193902504-500) en la dirección LocalHost (con LRPC) que se ejecuta en el contenedor de aplicaciones con SID No disponible (No disponible). Este permiso de seguridad se puede modificar mediante la herramienta administrativa Servicios de componentes."
Información,17/11/2024 13:20:19,Service Control Manager,7036,Ninguno,"El servicio sppsvc entró en estado ""en ejecución""."
Información,17/11/2024 13:20:07,Service Control Manager,7036,Ninguno,"El servicio Servicio de plataforma de dispositivos conectados entró en estado ""en ejecución""."
Advertencia,17/11/2024 13:20:07,Microsoft-Windows-DistributedCOM,10016,Ninguno,"La configuración de permisos específico de la aplicación no concede el permiso Iniciar Local para la aplicación de servidor COM con CLSID 
{21B896BF-008D-4D01-A27B-26061B960DD7}
 y APPID 
{03E09F3B-DCE4-44FE-A9CF-82D050827E1C}
 al usuario WIN-1I8FL1H3DE7\Administrador con SID (S-1-5-21-3913609670-1573943343-4193902504-500) en la dirección LocalHost (con LRPC) que se ejecuta en el contenedor de aplicaciones con SID No disponible (No disponible). Este permiso de seguridad se puede modificar mediante la herramienta administrativa Servicios de componentes."
Información,17/11/2024 13:20:05,Service Control Manager,7036,Ninguno,"El servicio Servicio de Panel de escritura a mano y teclado táctil entró en estado ""en ejecución""."
Información,17/11/2024 13:20:05,Service Control Manager,7036,Ninguno,"El servicio Administrador de cuentas web entró en estado ""en ejecución""."
Información,17/11/2024 13:20:04,Service Control Manager,7036,Ninguno,"El servicio Servicio de usuario de plataforma de dispositivos conectados_df4ef entró en estado ""en ejecución""."
Información,17/11/2024 13:20:04,Service Control Manager,7036,Ninguno,"El servicio Servicio de usuario de notificaciones de inserción de Windows_df4ef entró en estado ""en ejecución""."
Información,17/11/2024 13:20:03,Microsoft-Windows-GroupPolicy,1501,Ninguno,La configuración de directiva de grupo del usuario se procesó correctamente. No se detectaron cambios desde el último procesamiento correcto de la directiva de grupo.
Información,17/11/2024 13:19:57,Microsoft-Windows-Winlogon,7001,(1101),Notificación de inicio de sesión de usuario para el Programa para la mejora de la experiencia del usuario
Información,17/11/2024 13:19:54,Service Control Manager,7040,Ninguno,El tipo de inicio del servicio Servicio de Windows Insider se cambió de inicio por solicitud a deshabilitado.
Información,17/11/2024 13:19:54,Service Control Manager,7040,Ninguno,El tipo de inicio del servicio WalletService se cambió de inicio por solicitud a deshabilitado.
Información,17/11/2024 13:19:54,Service Control Manager,7040,Ninguno,El tipo de inicio del servicio Conexión compartida a Internet (ICS) se cambió de inicio por solicitud a deshabilitado.
Información,17/11/2024 13:19:54,Service Control Manager,7040,Ninguno,El tipo de inicio del servicio Servicio de datos del sensor se cambió de inicio por solicitud a deshabilitado.
Información,17/11/2024 13:19:54,Service Control Manager,7040,Ninguno,El tipo de inicio del servicio Administrador de pagos y NFC/SE se cambió de inicio por solicitud a deshabilitado.
Información,17/11/2024 13:19:54,Service Control Manager,7040,Ninguno,El tipo de inicio del servicio Servicio de enumeración de dispositivos de tarjeta inteligente se cambió de inicio por solicitud a deshabilitado.
Información,17/11/2024 13:19:54,Service Control Manager,7040,Ninguno,El tipo de inicio del servicio Servicio de administración de radio se cambió de inicio por solicitud a deshabilitado.
Información,17/11/2024 13:19:54,Service Control Manager,7040,Ninguno,El tipo de inicio del servicio Servicio PushToInstall de Windows se cambió de inicio por solicitud a deshabilitado.
Información,17/11/2024 13:19:54,Service Control Manager,7040,Ninguno,El tipo de inicio del servicio Administrador de mapas descargados se cambió de inicio automático a deshabilitado.
Información,17/11/2024 13:19:54,Service Control Manager,7040,Ninguno,El tipo de inicio del servicio Asignador de detección de topologías de nivel de vínculo se cambió de inicio por solicitud a deshabilitado.
Información,17/11/2024 13:19:54,Service Control Manager,7040,Ninguno,El tipo de inicio del servicio Servicio de geolocalización se cambió de inicio por solicitud a deshabilitado.
Información,17/11/2024 13:19:54,Service Control Manager,7040,Ninguno,El tipo de inicio del servicio GraphicsPerfSvc se cambió de inicio por solicitud a deshabilitado.
Información,17/11/2024 13:19:54,Service Control Manager,7040,Ninguno,El tipo de inicio del servicio Servicio de enrutamiento de mensajes de inserción del Protocolo de aplicación inalámbrica (WAP) de administración de dispositivos se cambió de inicio por solicitud a deshabilitado.
Información,17/11/2024 13:19:54,Service Control Manager,7040,Ninguno,El tipo de inicio del servicio DevicePicker se cambió de inicio por solicitud a deshabilitado.
Información,17/11/2024 13:19:54,Service Control Manager,7040,Ninguno,El tipo de inicio del servicio Instalador de ActiveX (AxInstSV) se cambió de inicio por solicitud a deshabilitado.
Advertencia,17/11/2024 13:19:50,Microsoft-Windows-NDIS,10400,Ninguno,"La interfaz de red ""Intel(R) PRO/1000 MT Desktop Adapter"" ha comenzado su restablecimiento. Habrá una interrupción momentánea de la conectividad de red mientras se restablece el hardware. Motivo: The network driver detected that its hardware has stopped responding to commands. Esta interfaz de red se ha restablecido 2 veces desde la última vez que se inicializó."
Información,17/11/2024 13:19:49,Service Control Manager,7036,Ninguno,"El servicio Servicio Administrador de funcionalidad de acceso entró en estado ""en ejecución""."
Advertencia,17/11/2024 13:19:45,Microsoft-Windows-NDIS,10400,Ninguno,"La interfaz de red ""Intel(R) PRO/1000 MT Desktop Adapter"" ha comenzado su restablecimiento. Habrá una interrupción momentánea de la conectividad de red mientras se restablece el hardware. Motivo: The network driver did not respond to an OID request in a timely fashion. Esta interfaz de red se ha restablecido 1 veces desde la última vez que se inicializó."
Información,17/11/2024 13:19:43,Service Control Manager,7036,Ninguno,"El servicio Servicio de administrador de licencias de Windows entró en estado ""en ejecución""."
Información,17/11/2024 13:19:43,Microsoft-Windows-TPM-WMI,1281,Ninguno,Este evento desencadena la generación de identificadores de dispositivos TBS.
Información,17/11/2024 13:19:43,Service Control Manager,7036,Ninguno,"El servicio Administrador de credenciales entró en estado ""en ejecución""."
Información,17/11/2024 13:19:43,Service Control Manager,7036,Ninguno,"El servicio Microsoft Passport entró en estado ""en ejecución""."
Información,17/11/2024 13:19:36,Microsoft-Windows-Kernel-General,16,Ninguno,El historial de accesos en el subárbol \??\C:\Windows\AppCompat\Programs\Amcache.hve se borró mediante la actualización de 0 claves y la creación de 0 páginas modificadas.
Información,17/11/2024 13:19:35,Service Control Manager,7036,Ninguno,"El servicio Aislamiento de claves CNG entró en estado ""en ejecución""."
Información,17/11/2024 13:19:35,Service Control Manager,7036,Ninguno,"El servicio Ayudante para el inicio de sesión de cuenta Microsoft entró en estado ""en ejecución""."
Información,17/11/2024 13:19:32,Service Control Manager,7036,Ninguno,"El servicio Servicio de inspección de red de Antivirus de Microsoft Defender entró en estado ""en ejecución""."
Información,17/11/2024 13:19:30,Microsoft-Windows-Kernel-General,16,Ninguno,El historial de accesos en el subárbol \??\C:\Windows\system32\Config\Elam se borró mediante la actualización de 1 claves y la creación de 1 páginas modificadas.
Información,17/11/2024 13:19:21,Service Control Manager,7036,Ninguno,"El servicio Optimización de distribución entró en estado ""detenido""."
Información,17/11/2024 13:19:20,Service Control Manager,7036,Ninguno,"El servicio Servicio de licencia de cliente (ClipSVC) entró en estado ""en ejecución""."
Información,17/11/2024 13:19:19,Service Control Manager,7036,Ninguno,"El servicio Windows Update entró en estado ""en ejecución""."
Información,17/11/2024 13:19:19,Service Control Manager,7036,Ninguno,"El servicio Servicio de almacenamiento entró en estado ""en ejecución""."
Información,17/11/2024 13:19:18,Service Control Manager,7036,Ninguno,"El servicio Optimización de distribución entró en estado ""en ejecución""."
Información,17/11/2024 13:19:18,Service Control Manager,7036,Ninguno,"El servicio Servicio de Windows Update Medic entró en estado ""en ejecución""."
Información,17/11/2024 13:19:18,Service Control Manager,7036,Ninguno,"El servicio Servicio de administración de radio entró en estado ""en ejecución""."
Información,17/11/2024 13:19:17,Service Control Manager,7036,Ninguno,"El servicio Asistente para la conectividad de red entró en estado ""detenido""."
Información,17/11/2024 13:19:15,Microsoft-Windows-GroupPolicy,1500,Ninguno,La configuración de directiva de grupo del equipo se procesó correctamente. No se detectaron cambios desde el último procesamiento correcto de la directiva de grupo.
Información,17/11/2024 13:19:14,Service Control Manager,7036,Ninguno,"El servicio sppsvc entró en estado ""en ejecución""."
Información,17/11/2024 13:19:11,Service Control Manager,7040,Ninguno,El tipo de inicio del servicio Instalador de módulos de Windows se cambió de inicio automático a inicio por solicitud.
Información,17/11/2024 13:19:06,Microsoft-Windows-Kernel-General,1,(5),"La hora del sistema se cambió a ‎2024‎-‎11‎-‎17T12:19:06.334384000Z de ‎2024‎-‎11‎-‎17T12:19:06.334384000Z.

Motivo del cambio: System time adjusted to the new time zone.
Proceso: '\Device\HarddiskVolume2\Windows\System32\oobe\msoobe.exe' (PID 1140)."
Información,17/11/2024 13:19:06,Microsoft-Windows-Kernel-General,24,(11),La información de zona horaria se actualizó con el motivo de salida 0. La diferencia de zona horaria actual es -60.
Información,17/11/2024 13:19:03,Service Control Manager,7045,Ninguno,"Se instaló un servicio en el sistema.

Nombre del servicio:  Microsoft Edge Elevation Service (MicrosoftEdgeElevationService)
Nombre del archivo del servicio:  ""C:\Program Files (x86)\Microsoft\Edge\Application\86.0.622.38\elevation_service.exe""
Tipo de servicio:  servicio de modo usuario
Tipo de inicio de servicio:  inicio por solicitud
Cuenta de servicio:  LocalSystem"
Información,17/11/2024 13:18:55,Service Control Manager,7036,Ninguno,"El servicio Servicio de implementación de AppX (AppXSVC) entró en estado ""en ejecución""."
Información,17/11/2024 13:18:49,Service Control Manager,7036,Ninguno,"El servicio edgeupdate entró en estado ""detenido""."
Información,17/11/2024 13:18:49,Microsoft-Windows-Kernel-General,1,(5),"La hora del sistema se cambió a ‎2024‎-‎11‎-‎17T12:18:49.471459800Z de ‎2024‎-‎11‎-‎17T12:18:49.467933500Z.

Motivo del cambio: An application or system component changed the time.
Proceso: '\Device\HarddiskVolume2\Windows\System32\svchost.exe' (PID 1180)."
Información,17/11/2024 13:18:49,Microsoft-Windows-Kernel-General,24,(11),La información de zona horaria se actualizó con el motivo de salida 0. La diferencia de zona horaria actual es -60.
Información,17/11/2024 13:18:49,Microsoft-Windows-Time-Service,35,Ninguno,"El servicio de hora está sincronizando la hora del sistema con el origen de la hora time.windows.com,0x8 (ntp.m|0x8|0.0.0.0:123->51.145.123.29:123) con el id. de referencia 494637363. El número de capa local actual es 4."
Información,17/11/2024 13:18:49,Microsoft-Windows-Kernel-General,1,(5),"La hora del sistema se cambió a ‎2024‎-‎11‎-‎17T12:18:49.454024200Z de ‎2024‎-‎11‎-‎17T12:18:42.062749900Z.

Motivo del cambio: An application or system component changed the time.
Proceso: '\Device\HarddiskVolume2\Windows\System32\svchost.exe' (PID 1180)."
Información,17/11/2024 13:18:49,Microsoft-Windows-Kernel-General,24,(11),La información de zona horaria se actualizó con el motivo de salida 0. La diferencia de zona horaria actual es -60.
Información,17/11/2024 13:18:40,Service Control Manager,7036,Ninguno,"El servicio Preparación de aplicaciones entró en estado ""en ejecución""."
Información,17/11/2024 13:18:40,Service Control Manager,7036,Ninguno,"El servicio WinRM entró en estado ""en ejecución""."
Información,17/11/2024 13:18:39,Service Control Manager,7036,Ninguno,"El servicio Servicio de repositorio de estado entró en estado ""en ejecución""."
Información,17/11/2024 13:18:39,Microsoft-Windows-WinRM,10148,Ninguno,"El servicio WinRM está escuchando solicitudes de WS-Management. 

 Acción del usuario 
 Use el siguiente comando para ver las direcciones IP específicas en las que WinRM está escuchando:

winrm enumerate winrm/config/listener"
Información,17/11/2024 13:18:37,Service Control Manager,7036,Ninguno,"El servicio DiagTrack entró en estado ""en ejecución""."
Información,17/11/2024 13:18:37,Service Control Manager,7036,Ninguno,"El servicio LanmanServer entró en estado ""en ejecución""."
Información,17/11/2024 13:18:37,Service Control Manager,7036,Ninguno,"El servicio Servicio del sistema de notificaciones de inserción de Windows entró en estado ""en ejecución""."
Información,17/11/2024 13:18:36,Service Control Manager,7036,Ninguno,"El servicio WinDefend entró en estado ""en ejecución""."
Información,17/11/2024 13:18:36,Service Control Manager,7036,Ninguno,"El servicio edgeupdate entró en estado ""en ejecución""."
Información,17/11/2024 13:18:36,Service Control Manager,7036,Ninguno,"El servicio TrkWks entró en estado ""en ejecución""."
Información,17/11/2024 13:18:36,Service Control Manager,7026,Ninguno,"El siguiente controlador de inicio del sistema o de inicio del arranque no se cargó: 
dam"
Información,17/11/2024 13:18:36,Service Control Manager,7036,Ninguno,"El servicio mpssvc entró en estado ""en ejecución""."
Información,17/11/2024 13:18:36,Service Control Manager,7036,Ninguno,"El servicio Winmgmt entró en estado ""en ejecución""."
Información,17/11/2024 13:18:36,Service Control Manager,7036,Ninguno,"El servicio SysMain entró en estado ""en ejecución""."
Información,17/11/2024 13:18:36,Service Control Manager,7036,Ninguno,"El servicio WLMS entró en estado ""en ejecución""."
Información,17/11/2024 13:18:35,Service Control Manager,7036,Ninguno,"El servicio RemoteRegistry entró en estado ""en ejecución""."
Información,17/11/2024 13:18:34,Service Control Manager,7036,Ninguno,"El servicio iphlpsvc entró en estado ""en ejecución""."
Información,17/11/2024 13:18:33,Service Control Manager,7036,Ninguno,"El servicio CryptSvc entró en estado ""en ejecución""."
Información,17/11/2024 13:18:33,Service Control Manager,7036,Ninguno,"El servicio Spooler entró en estado ""en ejecución""."
Información,17/11/2024 13:18:32,Service Control Manager,7036,Ninguno,"El servicio TrustedInstaller entró en estado ""en ejecución""."
Información,17/11/2024 13:18:31,Service Control Manager,7036,Ninguno,"El servicio SamSs entró en estado ""en ejecución""."
Información,17/11/2024 13:18:31,Service Control Manager,7036,Ninguno,"El servicio BFE entró en estado ""en ejecución""."
Información,17/11/2024 13:18:31,Service Control Manager,7036,Ninguno,"El servicio NcbService entró en estado ""en ejecución""."
Información,17/11/2024 13:18:31,Service Control Manager,7036,Ninguno,"El servicio LanmanWorkstation entró en estado ""en ejecución""."
Información,17/11/2024 13:18:31,Service Control Manager,7036,Ninguno,"El servicio Wcmsvc entró en estado ""en ejecución""."
Información,17/11/2024 13:18:30,Service Control Manager,7036,Ninguno,"El servicio WinHttpAutoProxySvc entró en estado ""en ejecución""."
Información,17/11/2024 13:18:30,Service Control Manager,7036,Ninguno,"El servicio FontCache entró en estado ""en ejecución""."
Información,17/11/2024 13:18:30,Service Control Manager,7036,Ninguno,"El servicio ShellHWDetection entró en estado ""en ejecución""."
Información,17/11/2024 13:18:30,Service Control Manager,7036,Ninguno,"El servicio UserManager entró en estado ""en ejecución""."
Información,17/11/2024 13:18:29,Service Control Manager,7036,Ninguno,"El servicio DsmSvc entró en estado ""en ejecución""."
Información,17/11/2024 13:18:29,Service Control Manager,7036,Ninguno,"El servicio SENS entró en estado ""en ejecución""."
Información,17/11/2024 13:18:29,Microsoft-Windows-Time-Service,37,Ninguno,"El proveedor de hora NtpClient está recibiendo datos de hora  válidos desde time.windows.com,0x8 (ntp.m|0x8|0.0.0.0:123->51.145.123.29:123)."
Información,17/11/2024 13:18:29,Service Control Manager,7036,Ninguno,"El servicio Schedule entró en estado ""en ejecución""."
Información,17/11/2024 13:18:29,Service Control Manager,7036,Ninguno,"El servicio ProfSvc entró en estado ""en ejecución""."
Información,17/11/2024 13:18:29,Service Control Manager,7036,Ninguno,"El servicio gpsvc entró en estado ""en ejecución""."
Información,17/11/2024 13:18:29,Service Control Manager,7036,Ninguno,"El servicio EventSystem entró en estado ""en ejecución""."
Información,17/11/2024 13:18:29,Service Control Manager,7036,Ninguno,"El servicio TimeBrokerSvc entró en estado ""en ejecución""."
Información,17/11/2024 13:18:28,Service Control Manager,7036,Ninguno,"El servicio netprofm entró en estado ""en ejecución""."
Información,17/11/2024 13:18:28,Service Control Manager,7036,Ninguno,"El servicio WPDBusEnum entró en estado ""en ejecución""."
Información,17/11/2024 13:18:28,Microsoft-Windows-FilterManager,6,Ninguno,"Filtro de sistema de archivos 'bindflt' (10.0, ‎2051‎-‎03‎-‎04T04:45:47.000000000Z) correctamente cargado y registrado con el administrador de filtros."
Información,17/11/2024 13:18:28,Microsoft-Windows-FilterManager,6,Ninguno,"Filtro de sistema de archivos 'storqosflt' (10.0, ‎2051‎-‎09‎-‎21T13:40:20.000000000Z) correctamente cargado y registrado con el administrador de filtros."
Información,17/11/2024 13:18:28,Microsoft-Windows-FilterManager,6,Ninguno,"Filtro de sistema de archivos 'CldFlt' (10.0, ‎2074‎-‎11‎-‎09T16:03:12.000000000Z) correctamente cargado y registrado con el administrador de filtros."
Información,17/11/2024 13:18:28,Microsoft-Windows-FilterManager,1,Ninguno,"Filtro de sistema de archivos 'CldFlt' (Versión 10.0, ‎2074‎-‎11‎-‎09T16:03:12.000000000Z) correctamente descargado."
Información,17/11/2024 13:18:28,Microsoft-Windows-FilterManager,6,Ninguno,"Filtro de sistema de archivos 'CldFlt' (10.0, ‎2074‎-‎11‎-‎09T16:03:12.000000000Z) correctamente cargado y registrado con el administrador de filtros."
Información,17/11/2024 13:18:28,Microsoft-Windows-FilterManager,6,Ninguno,"Filtro de sistema de archivos 'luafv' (10.0, ‎2068‎-‎10‎-‎11T23:22:37.000000000Z) correctamente cargado y registrado con el administrador de filtros."
Información,17/11/2024 13:18:28,Microsoft-Windows-FilterManager,6,Ninguno,"Filtro de sistema de archivos 'wcifs' (10.0, ‎2088‎-‎12‎-‎15T12:51:43.000000000Z) correctamente cargado y registrado con el administrador de filtros."
Información,17/11/2024 13:18:28,Service Control Manager,7036,Ninguno,"El servicio NlaSvc entró en estado ""en ejecución""."
Información,17/11/2024 13:18:27,Service Control Manager,7036,Ninguno,"El servicio Dnscache entró en estado ""en ejecución""."
Información,17/11/2024 13:18:27,Service Control Manager,7036,Ninguno,"El servicio Themes entró en estado ""en ejecución""."
Información,17/11/2024 13:18:27,Service Control Manager,7036,Ninguno,"El servicio lmhosts entró en estado ""en ejecución""."
Información,17/11/2024 13:18:26,Service Control Manager,7036,Ninguno,"El servicio Dhcp entró en estado ""en ejecución""."
Información,17/11/2024 13:18:25,Microsoft-Windows-DHCPv6-Client,51046,Service State Event,Servicio de cliente DHCPv6 iniciado
Información,17/11/2024 13:18:25,Microsoft-Windows-Dhcp-Client,50036,Evento de estado de servicio,Servicio cliente DHCPv4 iniciado
Información,17/11/2024 13:18:25,Microsoft-Windows-Dhcp-Client,50103,Evento de estado de servicio,El cliente DHCPv4 registró una la notificación de apagado
Información,17/11/2024 13:18:25,Microsoft-Windows-Dhcp-Client,50036,Evento de estado de servicio,Servicio cliente DHCPv4 iniciado
Información,17/11/2024 13:18:25,Service Control Manager,7036,Ninguno,"El servicio BrokerInfrastructure entró en estado ""en ejecución""."
Información,17/11/2024 13:18:24,Service Control Manager,7036,Ninguno,"El servicio nsi entró en estado ""en ejecución""."
Información,17/11/2024 13:18:24,Service Control Manager,7036,Ninguno,"El servicio W32Time entró en estado ""en ejecución""."
Información,17/11/2024 13:18:24,Service Control Manager,7036,Ninguno,"El servicio EventLog entró en estado ""en ejecución""."
Información,17/11/2024 13:18:14,Service Control Manager,7036,Ninguno,"El servicio DispBrokerDesktopSvc entró en estado ""en ejecución""."
Información,17/11/2024 13:18:13,Service Control Manager,7036,Ninguno,"El servicio CoreMessagingRegistrar entró en estado ""en ejecución""."
Información,17/11/2024 13:18:12,Service Control Manager,7036,Ninguno,"El servicio NetSetupSvc entró en estado ""en ejecución""."
Información,17/11/2024 13:18:12,Service Control Manager,7036,Ninguno,"El servicio DeviceInstall entró en estado ""en ejecución""."
Información,17/11/2024 13:18:12,Service Control Manager,7036,Ninguno,"El servicio SystemEventsBroker entró en estado ""en ejecución""."
Información,17/11/2024 13:18:12,Service Control Manager,7036,Ninguno,"El servicio sppsvc entró en estado ""en ejecución""."
Información,17/11/2024 13:18:11,Service Control Manager,7036,Ninguno,"El servicio LSM entró en estado ""en ejecución""."
Información,17/11/2024 13:18:11,Service Control Manager,7036,Ninguno,"El servicio RpcSs entró en estado ""en ejecución""."
Información,17/11/2024 13:18:11,Service Control Manager,7036,Ninguno,"El servicio RpcEptMapper entró en estado ""en ejecución""."
Información,17/11/2024 13:18:11,Service Control Manager,7036,Ninguno,"El servicio DcomLaunch entró en estado ""en ejecución""."
Información,17/11/2024 13:18:11,Service Control Manager,7036,Ninguno,"El servicio Power entró en estado ""en ejecución""."
Información,17/11/2024 13:18:11,Service Control Manager,7036,Ninguno,"El servicio PlugPlay entró en estado ""en ejecución""."
Información,17/11/2024 13:18:11,Microsoft-Windows-Directory-Services-SAM,16983,Ninguno,"El administrador de cuentas de seguridad está registrando eventos de resumen periódicos para clientes remotos que llaman un cambio de contraseña heredada o establecen métodos RPC. 

 Para más información, consulte https://go.microsoft.com/fwlink/?linkid=2150956.
"
Información,17/11/2024 13:18:11,Microsoft-Windows-Directory-Services-SAM,16977,Ninguno,"El dominio está configurado con las siguientes opciones de configuración relacionadas con la longitud mínima de la contraseña.

MinimumPasswordLength: 0

RelaxMinimumPasswordLengthLimits: 0

MinimumPasswordLengthAudit: -1

Para obtener más información, consulta https://go.microsoft.com/fwlink/?LinkId=2097191.
"
Información,17/11/2024 13:18:10,Microsoft-Windows-Directory-Services-SAM,16962,Ninguno,"Se están restringiendo las llamadas remotas a la base de datos SAM mediante el descriptor de seguridad predeterminado: O:SYG:SYD:(A;;RC;;;BA).
Para obtener más información, consulte http://go.microsoft.com/fwlink/?LinkId=787651."
Información,17/11/2024 13:18:09,Microsoft-Windows-Wininit,14,Ninguno,"Configuración de Credential Guard: 0x0, 0"
Información,17/11/2024 13:18:05,Microsoft-Windows-Kernel-General,24,(11),La información de zona horaria se actualizó con el motivo de salida 0. La diferencia de zona horaria actual es -60.
Información,17/11/2024 13:18:03,Microsoft-Windows-Ntfs,98,Ninguno,Volumen \\?\Volume{886d0df8-0000-0000-0000-505c0f000000} (\Device\HarddiskVolume3) es correcto. No se requiere ninguna acción.
Información,17/11/2024 13:18:01,Microsoft-Windows-Kernel-Power,521,(220),Cambio de número de baterías
Información,17/11/2024 13:18:01,Microsoft-Windows-Kernel-Power,521,(220),Cambio de número de baterías
